frame_id,timestamp,num_features,depth_mean,depth_std
282,1773946643698.3865,491,2216.144198278486,1617.298613123735
283,1773946643764.454,493,2202.4045000563283,1580.604977390061
284,1773946643831.458,490,2216.0709542185855,1606.9054761681598
285,1773946643898.1323,489,2201.5633676893485,1568.59457002478
286,1773946643964.9592,485,2210.3220827035616,1574.2746165471713
287,1773946644031.569,486,2193.5074651200707,1540.9638015320363
288,1773946644098.3162,483,2197.8647379976296,1526.966956798369
289,1773946644164.8997,478,2200.628640984692,1503.6549769650917
290,1773946644232.5105,469,2214.6282616233993,1494.2945017609688
291,1773946644298.8542,463,2227.8313068603334,1454.2804080785381
292,1773946644364.9487,478,2201.4890790601694,1435.281999379318
293,1773946644431.975,474,2175.921102082848,1434.084651829687
294,1773946644498.5266,475,2163.053758828421,1443.3275044943075
295,1773946644565.2205,479,2143.374959061906,1450.59307954415
296,1773946644632.1536,461,2120.5006783953686,1440.3732757096511
297,1773946644698.777,457,2104.4482508801257,1437.7760475644197
298,1773946644765.5063,463,2099.2322969953384,1454.0824732929111
299,1773946644832.2654,396,2095.404167550532,1467.6270206812587
300,1773946644898.8135,427,2080.4581802774487,1462.4604589420146
301,1773946644965.452,460,2076.240140952381,1472.0102146892411
302,1773946645032.5183,345,2069.398754729119,1474.7235542733479
303,1773946645098.8997,448,2059.4793729944363,1478.6264249649062
304,1773946645165.9197,444,2082.7274323341494,1492.2943670245397
305,1773946645232.536,452,2114.5562954188945,1493.9551647939304
306,1773946645299.2363,452,2145.34116496945,1478.9219982672535
307,1773946645365.872,398,2185.4855121612345,1453.971009506651
308,1773946645432.848,443,2216.3313584356833,1440.30539886047
309,1773946645499.6345,443,2233.3338678296427,1399.8986064240382
310,1773946645566.1492,466,2271.780259629324,1365.3650624158
311,1773946645632.696,448,2281.936620551988,1326.7959860663236
312,1773946645699.5745,408,2280.561315880124,1291.8347188423638
313,1773946645766.367,325,2312.873306479678,1258.7976978326078
314,1773946645832.966,362,2367.998752356882,1209.4776804423275
315,1773946645899.8591,366,2424.1072461666145,1146.1963264443007
316,1773946645966.6858,380,2449.864668304668,1084.203150548271
317,1773946646033.684,375,2370.6552190688753,1043.7494262333753
318,1773946646100.056,282,2343.8593129022975,1005.3116653664766
319,1773946646166.5276,320,2315.06479533265,1001.0552529498322
320,1773946646233.5845,183,2285.304672646747,1004.0625161149942
321,1773946646299.9407,186,2257.128419184886,1000.8809652353494
322,1773946646366.7957,188,2235.8888640339137,982.8377421716824
323,1773946646433.577,119,2215.4595530467227,971.675992277525
324,1773946646499.87,195,2215.6388841715093,960.4662459665045
325,1773946646566.9084,171,2196.1964042414547,948.1812610067805
326,1773946646633.6736,120,2177.486159972955,931.2522222998007
327,1773946646700.2437,109,2158.2092888243833,911.990136634521
328,1773946646767.303,134,2142.781815200337,890.7248753813967
329,1773946646833.764,62,2140.691229548539,870.2379468971619
330,1773946646900.4707,142,2132.1076185044785,846.2259829358273
331,1773946646967.1863,221,2122.268844754453,821.8716369531079
332,1773946647034.0703,139,2114.2193557030996,800.0880064554545
333,1773946647100.6191,167,2096.5212138146867,778.612430765002
334,1773946647167.3997,142,2073.2037846140083,752.0239305750714
335,1773946647234.222,185,2047.8062412476488,729.7692319952168
336,1773946647300.8977,195,2047.9820635578844,734.6284187260582
337,1773946647367.5928,209,2052.2411259044206,741.752199671978
338,1773946647434.6367,276,2050.631617427012,762.6904762506697
339,1773946647501.2925,169,2073.5841545594117,767.4846616119985
340,1773946647567.7168,190,2083.363037153767,739.3525899547228
341,1773946647634.3708,150,2073.4950979652785,680.4474061297744
342,1773946647701.2969,187,2035.351515929642,675.7513204636765
343,1773946647767.7668,118,1973.0986184019603,619.9420758677132
344,1773946647834.527,110,1924.0460385753408,595.5123765857819
345,1773946647901.4485,92,1885.0699578514125,544.2784747630039
346,1773946647968.3237,97,1864.2223499478318,507.88428229237735
347,1773946648035.2034,89,1833.7763870911126,471.24942770913094
348,1773946648101.7417,85,1820.0531258980113,461.2176317741866
349,1773946648169.0564,76,1782.5107430942433,428.98396065108363
350,1773946648235.0256,42,1743.6074103285841,413.19390798676
351,1773946648301.7493,40,1686.139185043491,404.02536459229987
352,1773946648368.6528,32,1599.0975268635034,373.04302894253414
353,1773946648435.034,6,1484.4789447587198,272.8495472223217
354,1773946648501.8755,0,1373.444046437357,195.84655856052643
355,1773946648569.5195,0,1296.908745137692,316.0425760068351
356,1773946648635.3296,0,1222.75954865481,32.15991262764654
357,1773946648702.152,0,1156.7699290820826,30.74180354548394
358,1773946648768.5125,0,1100.40200098468,146.53353755817875
359,1773946648835.6367,0,1044.5318003012603,63.72584119283037
360,1773946648902.1047,0,1018.3336019162168,189.90792755376225
361,1773946648968.7417,1,1083.4946307688915,409.26916391362334
362,1773946649035.2822,1,1188.3105399871422,543.6565175905044
363,1773946649102.1902,5,1319.022268341934,627.3723435462255
364,1773946649168.9165,7,1533.7159370342422,713.5885297041726
365,1773946649235.6262,29,1710.5419440196695,723.3576179064361
366,1773946649302.346,41,1859.6835872482718,684.2386302998474
367,1773946649369.2722,73,1916.4396456341424,654.5137965269217
368,1773946649435.8735,89,1937.6459985329884,614.689568543572
369,1773946649502.5823,121,1939.664203008455,597.796096995549
370,1773946649569.265,281,1866.103075610147,611.7562096452688
371,1773946649636.101,289,1826.2375944337705,601.8877298208739
372,1773946649702.9229,274,1788.9692745355715,630.5873547036186
373,1773946649769.7039,302,1771.2630077687738,653.6501419577612
374,1773946649836.0916,348,1749.5912924575148,627.9336762956866
375,1773946649902.7617,312,1731.6105907085234,577.4691346817219
376,1773946649969.695,320,1699.4383960697226,518.338095136743
377,1773946650036.2263,304,1670.3741520622727,482.8754103190386
378,1773946650102.9487,351,1631.4910530418922,446.52130194932744
379,1773946650169.7876,290,1592.5408899225035,422.2227676511267
380,1773946650236.4949,271,1551.7723455020905,409.49077220667414
381,1773946650303.2583,172,1519.013588792292,413.6792476680402
382,1773946650369.993,205,1486.5156847912324,366.08482104744354
383,1773946650436.5686,209,1447.2389710381967,352.66929988244254
384,1773946650503.3987,104,1416.150069606943,324.87678258002995
385,1773946650570.1003,35,1383.816525070798,287.5958759689189
386,1773946650637.046,2,1347.6418231489617,244.8858269311255
387,1773946650703.9155,0,1308.1665809318463,194.67384216451154
388,1773946650770.4106,0,1257.5100511431137,160.42080120510752
389,1773946650837.3247,0,1199.4363845919654,139.41650031774455
390,1773946650903.61,0,1180.4207429868914,276.1879138922133
391,1773946650970.4631,5,1223.4596806703332,341.7278079749736
392,1773946651037.0273,24,1342.0424906855305,646.2445660865278
393,1773946651103.836,48,1601.8384907492625,1299.4701824297954
394,1773946651170.5527,87,1825.9374917829232,1687.8587394997094
395,1773946651237.8076,157,1999.4626845702435,1769.7663136874648
396,1773946651304.0515,175,2081.992930192194,1770.5945484109563
397,1773946651371.0876,174,2135.6466060366415,1739.590948743926
398,1773946651437.3335,241,2146.9961894887406,1690.9897422276206
399,1773946651504.0645,253,2162.3076876285486,1698.637420430008
400,1773946651571.038,383,2159.448607328405,1678.6178219066717
401,1773946651637.5884,326,2164.1536057692306,1688.0658910942643
402,1773946651704.3447,382,2155.718695238859,1658.9544985311093
403,1773946651771.1455,392,2149.324691480892,1651.9153716959302
404,1773946651837.8965,424,2143.8888761050066,1635.9016090425798
405,1773946651904.5398,466,2147.3873749409963,1627.7974578265698
406,1773946651971.2432,445,2135.6150208089603,1619.1844616692977
407,1773946652037.8704,468,2128.3723743010314,1616.1162207690038
408,1773946652104.7607,420,2136.7485538016554,1629.230183788899
409,1773946652171.4563,457,2140.175397537213,1615.2628323297783
410,1773946652238.3396,459,2139.0881276917617,1607.7344107746203
411,1773946652304.9688,419,2149.4801028648003,1604.8069279819183
412,1773946652371.554,458,2156.3337217522353,1600.3795426226334
413,1773946652438.2656,462,2162.310994955516,1601.0413330360404
414,1773946652504.8545,469,2150.0174326032998,1602.917357332217
415,1773946652571.7993,469,2145.9617818174693,1588.9445218961114
416,1773946652638.292,403,2154.9688945099438,1573.9705711406848
417,1773946652705.2192,411,2176.957670959322,1546.573356289148
418,1773946652771.8462,322,2184.824463975465,1513.1225852864131
419,1773946652838.6548,309,2200.7099526400525,1485.483619736573
420,1773946652905.231,342,2156.1265167270894,1477.000129030241
421,1773946652972.034,417,2145.360662196462,1445.4233758104594
422,1773946653038.8342,398,2137.8967136150236,1437.8548761549025
423,1773946653106.0972,373,2132.279486124066,1437.7629380844564
424,1773946653172.6465,298,2119.2258208032335,1431.1537222445215
425,1773946653239.0127,314,2109.916258774855,1427.1743658753032
426,1773946653305.6768,330,2103.4253182471753,1436.1884413614823
427,1773946653372.3184,269,2094.57961261102,1425.2995491977283
428,1773946653438.9429,383,2090.957718929247,1423.5269437952777
429,1773946653505.7224,249,2084.732206223944,1418.6364340927564
430,1773946653572.6094,274,2078.294962194579,1411.4734630066232
431,1773946653639.2573,267,2083.400662441625,1394.8018333404993
432,1773946653706.012,364,2073.5987467638097,1376.4871482327485
433,1773946653772.5413,221,2072.694169151946,1375.720981373706
434,1773946653839.1887,295,2061.408059270795,1338.4720297279932
435,1773946653905.9607,378,2061.5156919996025,1329.0577961178392
436,1773946653973.079,334,2057.9493074347565,1315.8147935037036
437,1773946654039.5364,378,2058.1687335430147,1305.5561513734292
438,1773946654106.4,360,2049.7654469152035,1285.3443041612113
439,1773946654172.883,356,2041.2613754026142,1270.4412328718643
440,1773946654239.6309,316,2033.6642561786255,1259.8474045446549
441,1773946654306.4695,353,2024.3461738260212,1249.2203084670582
442,1773946654373.3032,202,2022.2086871700712,1240.899553021444
443,1773946654439.795,297,2013.7614185180075,1241.3162386198296
444,1773946654506.5623,325,2006.7550278867286,1243.3768424265477
445,1773946654573.2468,259,1991.5695727236832,1225.7232605204508
446,1773946654640.1116,443,1980.8303389810808,1212.8691034103229
447,1773946654706.94,367,1971.1468830026693,1189.242683475303
448,1773946654773.9653,420,1971.458076558886,1176.182527922104
449,1773946654840.193,301,1964.4277696069917,1172.662039774797
450,1773946654907.7244,228,1966.7751752206125,1147.2297182581694
451,1773946654974.3582,319,1958.115540139131,1107.9597924045038
452,1773946655040.923,339,1955.2279913163668,1071.5623277016578
453,1773946655107.6956,441,1950.4877639677984,1050.0499985977451
454,1773946655173.723,454,1941.3282836970525,1031.0548026827846
455,1773946655241.537,310,1931.9024403268008,1015.2589690703805
456,1773946655307.3298,264,1920.9318833223292,1000.1857913596623
457,1773946655374.2256,322,1901.8622769588087,988.7741503878307
458,1773946655440.6875,372,1889.5738715556986,1003.2727418820335
459,1773946655507.5276,323,1877.5664783456466,993.6057952091655
460,1773946655574.2307,195,1853.310356274366,954.3678936649854
461,1773946655640.943,284,1832.572916343559,938.8639373524153
462,1773946655707.5156,463,1816.601243356443,914.528019804851
463,1773946655774.3215,452,1804.1939308923083,890.0742355410835
464,1773946655840.8833,388,1796.9873036350925,859.8471708487275
465,1773946655907.6543,454,1778.8156831695346,857.117816521628
